ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very	FileSpeaker
39469	DPC045	AG	amusing	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.02828	Attributive	Prime	1	HumanPropensity	PositiveEmotional	other	DPC045AG
39484	DPC045	AG	exciting	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.16967	Predicative	NoPrime	1	Value	PositiveEmotional	other	DPC045AG
39486	DPC045	AG	neat	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.26393	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC045AG
39515	DPC045	AG	nice	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.72495	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC045AG
39516	DPC045	AG	gross	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.14139	Attributive	Prime	-2.10389239672388	Value	NegativeEmotional	other	DPC045AG
39525	DPC045	AG	amazing	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.39589	Predicative	NoPrime	1	Value	NonEmotional	other	DPC045AG
39537	DPC045	AG	bad	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.22537	Attributive	NoPrime	-0.487530616755744	Value	NegativeEmotional	other	DPC045AG
39574	DPC045	BA	helpful	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.00943	Predicative	NoPrime	1	HumanPropensity	PositiveEmotional	very	DPC045BA
39576	DPC045	AG	strong	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.07541	Attributive	NoPrime	0.601386063642987	PhysicalProperty	NonEmotional	other	DPC045AG
39587	DPC049	BT	white	PAKEHA	Woman	20-29	University	ENGLISH	0.45245	Attributive	NoPrime	-1.35187355831562	Color	PositiveEmotional	other	DPC049BT
39596	DPC049	BT	heavy	PAKEHA	Woman	20-29	University	ENGLISH	0.13196	Predicative	Prime	0.177328808335824	PhysicalProperty	NonEmotional	other	DPC049BT
39610	DPC049	AL	quiet	PAKEHA	Man	30-39	NoUniversity	ENGLISH	0.21666	Predicative	NoPrime	-0.757812053636104	PhysicalProperty	PositiveEmotional	other	DPC049AL
39692	DPC049	AL	poor	PAKEHA	Man	30-39	NoUniversity	ENGLISH	0.21666	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC049AL
39779	DPC057	MK	ill	PAKEHA	Man	60+	University	ENGLISH	1.47059	Attributive	NoPrime	-1.66146299996959	HumanPropensity	NegativeEmotional	other	DPC057MK
39781	DPC057	MK	nice	PAKEHA	Man	60+	University	ENGLISH	2.94118	Attributive	NoPrime	0.192057198752175	Value	NonEmotional	very	DPC057MK
39784	DPC057	MK	ill	PAKEHA	Man	60+	University	ENGLISH	1.47059	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC057MK
39838	DPC057	JS	dear	PAKEHA	Woman	60+	University	ENGLISH	0.73529	Attributive	NoPrime	-0.0894355931866523	Value	PositiveEmotional	other	DPC057JS
39856	DPC057	JS	fortunate	PAKEHA	Woman	60+	University	ENGLISH	0.73529	Predicative	NoPrime	-2.47526916886125	HumanPropensity	PositiveEmotional	other	DPC057JS
39857	DPC057	JS	close	PAKEHA	Woman	60+	University	ENGLISH	0.73529	Predicative	Prime	-3.66356164612965	Position	NonEmotional	other	DPC057JS
39964	DPC057	MK	hot	PAKEHA	Man	60+	University	ENGLISH	2.94118	Attributive	NoPrime	-3.04249127523665	PhysicalProperty	NonEmotional	other	DPC057MK
40032	DPC057	MK	hot	PAKEHA	Man	60+	University	ENGLISH	2.94118	Predicative	NoPrime	0.612110919613369	PhysicalProperty	NonEmotional	other	DPC057MK
40132	DPC057	JS	nice	PAKEHA	Woman	60+	University	ENGLISH	2.94118	Attributive	NoPrime	-2.64852923154759	Value	NonEmotional	very	DPC057JS
40191	DPC059	AC	cheap	PAKEHA	Woman	16-19	University	ENGLISH	0.27707	Attributive	NoPrime	-1.56656807477505	Value	NegativeEmotional	other	DPC059AC
40209	DPC059	AC	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC059AC
40279	DPC059	AC	nice	PAKEHA	Woman	16-19	University	ENGLISH	2.02472	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC059AC
40280	DPC059	AC	lovely	PAKEHA	Woman	16-19	University	ENGLISH	0.10656	Predicative	Prime	1	Value	PositiveEmotional	other	DPC059AC
40306	DPC059	AC	nice	PAKEHA	Woman	16-19	University	ENGLISH	2.02472	Attributive	NoPrime	-2.00218949600561	Value	NonEmotional	other	DPC059AC
40322	DPC059	AC	cool	PAKEHA	Woman	16-19	University	ENGLISH	1.55584	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	other	DPC059AC
40343	DPC059	AC	different	PAKEHA	Woman	16-19	University	ENGLISH	0.74595	Attributive	NoPrime	1	Other	NonEmotional	other	DPC059AC
40354	DPC059	AC	clean	PAKEHA	Woman	16-19	University	ENGLISH	0.08525	Predicative	NoPrime	0.142082545036258	PhysicalProperty	PositiveEmotional	other	DPC059AC
40358	DPC059	AC	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-0.870653547263634	Value	PositiveEmotional	other	DPC059AC
40367	DPC060	JM	small	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.29586	Attributive	NoPrime	-3.66356164612965	Dimension	NegativeEmotional	very	DPC060JM
40391	DPC060	JM	fair	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.42265	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	very	DPC060JM
40442	DPC060	JM	nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.38039	Predicative	NoPrime	0.106245105492563	Value	NonEmotional	very	DPC060JM
40470	DPC060	JM	sorry	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.42265	Predicative	NoPrime	-3.50567929942965	HumanPropensity	NonEmotional	very	DPC060JM
40525	DPC060	VV	annoyed	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.04227	Predicative	NoPrime	1	HumanPropensity	NonEmotional	very	DPC060VV
40547	DPC060	VV	nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.38039	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	very	DPC060VV
40559	DPC060	JM	young	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.38039	Attributive	NoPrime	-3.17480386721675	Age	PositiveEmotional	very	DPC060JM
40563	DPC060	WC	young	PAKEHA	Woman	40-49	University	ENGLISH	0.41042	Attributive	Prime	1.76607038823018	Age	PositiveEmotional	very	DPC060WC
40653	DPC061	BW	correct	OTHER	Woman	50-59	NoUniversity	ENGLISH	0.05198	Attributive	NoPrime	-1.29679281409445	Value	NonEmotional	other	DPC061BW
40698	DPC061	AN	first	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	1.63721	Attributive	NoPrime	1	Position	NonEmotional	very	DPC061AN
40837	DPC061	AN	little	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	2.26091	Predicative	NoPrime	-1.1237077311973	Dimension	NonEmotional	very	DPC061AN
40838	DPC061	AN	little	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	2.26091	Predicative	Prime	0.0548899881077706	Dimension	NonEmotional	very	DPC061AN
40916	DPC062	AL	anti	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.01885	Attributive	NoPrime	-3.66356164612965	Other	NonEmotional	other	DPC062AL
40972	DPC062	AL	bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.22537	Attributive	NoPrime	0.27088752542462	Value	NegativeEmotional	other	DPC062AL
41144	DPC062	AL	bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.22537	Predicative	NoPrime	-0.658045481079791	Value	NegativeEmotional	other	DPC062AL
41153	DPC062	AL	amazing	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.39589	Attributive	NoPrime	1	Value	NonEmotional	other	DPC062AL
41174	DPC062	AL	bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.22537	Attributive	NoPrime	-0.421914062260503	Value	NegativeEmotional	other	DPC062AL
41236	DPC063	MR	hard	PAKEHA	Man	60+	University	ENGLISH	0.47619	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	very	DPC063MR
41239	DPC063	MR	hard	PAKEHA	Man	60+	University	ENGLISH	0.47619	Predicative	Prime	1.15777965280372	PhysicalProperty	NonEmotional	very	DPC063MR
41329	DPC063	FN	tired	PAKEHA	Woman	60+	University	ENGLISH	0.4386	Attributive	NoPrime	-0.218313914091959	HumanPropensity	NegativeEmotional	other	DPC063FN
41354	DPC063	FN	good	PAKEHA	Woman	60+	University	ENGLISH	2.19298	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC063FN
41364	DPC063	FN	upset	PAKEHA	Woman	60+	University	ENGLISH	0.4386	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC063FN
41432	DPC063	MR	decent	PAKEHA	Man	60+	University	ENGLISH	0.2381	Predicative	NoPrime	-3.66356164612965	HumanPropensity	PositiveEmotional	very	DPC063MR
41723	DPC064	MQ	late	PAKEHA	Man	20-29	University	ENGLISH	0.15082	Attributive	NoPrime	-3.66356164612965	Other	NegativeEmotional	other	DPC064MQ
41747	DPC064	FN	boring	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.08483	Predicative	NoPrime	1	Value	NegativeEmotional	other	DPC064FN
41816	DPC064	FN	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Predicative	NoPrime	-1.92659765542819	HumanPropensity	NonEmotional	other	DPC064FN
41818	DPC064	FN	hard	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.75408	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC064FN
41819	DPC064	FN	cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.98973	Attributive	Prime	-1.93312145740799	PhysicalProperty	PositiveEmotional	other	DPC064FN
41842	DPC064	MQ	nice	PAKEHA	Man	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-0.82466062524184	Value	NonEmotional	other	DPC064MQ
41965	DPC066	CH	proud	PAKEHA	Woman	30-39	University	ENGLISH	0.11818	Predicative	NoPrime	-2.76890696170578	HumanPropensity	PositiveEmotional	very	DPC066CH
42004	DPC066	CH	good	PAKEHA	Woman	30-39	University	ENGLISH	6.02718	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC066CH
42006	DPC066	DN	hard	PAKEHA	Woman	30-39	University	ENGLISH	0.72878	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC066DN
42008	DPC066	CH	easy	PAKEHA	Woman	30-39	University	ENGLISH	0.17727	Attributive	Prime	-0.870662106702933	Difficulty	NonEmotional	other	DPC066CH
42213	DPC066	BT	wet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.17727	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC066BT
42227	DPC066	CH	clear	PAKEHA	Woman	30-39	University	ENGLISH	0.17727	Attributive	NoPrime	-2.47658170597729	PhysicalProperty	NonEmotional	other	DPC066CH
42273	DPC067	BU	poor	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.14198	Attributive	NoPrime	0.485846029147516	Value	NonEmotional	very	DPC067BU
42281	DPC067	AN	good	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	3.89813	Attributive	NoPrime	-1.63282984193107	Value	PositiveEmotional	other	DPC067AN
42296	DPC067	AN	ghastly	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.05198	Attributive	NoPrime	-0.963411273701543	Value	NegativeEmotional	other	DPC067AN
42379	DPC067	AN	extensive	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.02599	Predicative	NoPrime	1	Dimension	PositiveEmotional	very	DPC067AN
42380	DPC067	AN	long	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.85759	Predicative	NoPrime	1.3120382500569	Dimension	NonEmotional	other	DPC067AN
42454	DPC067	AN	genuine	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.05198	Attributive	NoPrime	-2.71566191506177	Value	PositiveEmotional	other	DPC067AN
42570	DPC068	II	great	OTHER	Man	20-29	University	ENGLISH	0.65039	Attributive	NoPrime	-2.86786199015413	Value	NonEmotional	other	DPC068II
42601	DPC068	II	artistic	OTHER	Man	20-29	University	ENGLISH	0.01885	Predicative	NoPrime	-3.22753802233453	HumanPropensity	PositiveEmotional	other	DPC068II
42611	DPC068	II	high	OTHER	Man	20-29	University	ENGLISH	0.19795	Attributive	NoPrime	-3.66356164612965	Position	NonEmotional	very	DPC068II
42672	DPC068	JM	easy	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.30163	Predicative	NoPrime	-0.953958019398703	Difficulty	NonEmotional	other	DPC068JM
42689	DPC068	II	interesting	OTHER	Man	20-29	University	ENGLISH	0.64097	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC068II
42746	DPC068	AG	sad	PAKEHA	Woman	20-29	University	ENGLISH	0.16024	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	very	DPC068AG
42949	DPC069	AG	sorry	PAKEHA	Woman	20-29	University	ENGLISH	0.78235	Predicative	NoPrime	-1.02705109281555	HumanPropensity	NonEmotional	very	DPC069AG
43001	DPC069	II	unfriendly	OTHER	Man	20-29	University	ENGLISH	0.02828	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC069II
43101	DPC070	JM	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	NoPrime	-1.58497077107606	Value	NonEmotional	very	DPC070JM
43133	DPC070	CR	yummy	PAKEHA	Woman	20-29	University	ENGLISH	0.10369	Attributive	NoPrime	-0.399334732429629	Value	NonEmotional	other	DPC070CR
43155	DPC070	SA	yummy	PAKEHA	Woman	20-29	University	ENGLISH	0.10369	Attributive	NoPrime	0.414317685081802	Value	NonEmotional	other	DPC070SA
43198	DPC070	JM	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC070JM
43201	DPC070	CR	fast	PAKEHA	Woman	20-29	University	ENGLISH	0.0377	Attributive	NoPrime	-0.131170907168416	Speed	NonEmotional	other	DPC070CR
43211	DPC070	SA	hard	PAKEHA	Woman	20-29	University	ENGLISH	0.75408	Predicative	Prime	-0.550707654233597	PhysicalProperty	NonEmotional	other	DPC070SA
43236	DPC070	JM	large	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.09426	Predicative	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC070JM
43258	DPC070	CR	tricky	PAKEHA	Woman	20-29	University	ENGLISH	0.01885	Attributive	NoPrime	1	Difficulty	NonEmotional	very	DPC070CR
43295	DPC070	JM	upset	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.07541	Predicative	NoPrime	1.13184900669785	HumanPropensity	NegativeEmotional	other	DPC070JM
43306	DPC070	JM	scary	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.10369	Predicative	NoPrime	1	Other	NonEmotional	other	DPC070JM
43313	DPC070	CR	dangerous	PAKEHA	Woman	20-29	University	ENGLISH	0.05656	Predicative	Prime	0.0830790936688111	Other	NegativeEmotional	other	DPC070CR
43317	DPC070	JM	scary	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.10369	Predicative	Prime	1	Other	NonEmotional	other	DPC070JM
43363	DPC070	JM	bizarre	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.14139	Attributive	NoPrime	-1.84072751703456	Other	NegativeEmotional	other	DPC070JM
43366	DPC070	CR	bizarre	PAKEHA	Woman	20-29	University	ENGLISH	0.14139	Attributive	Prime	-3.66356164612965	Other	NegativeEmotional	other	DPC070CR
43428	DPC071	AY	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	very	DPC071AY
43460	DPC071	AY	busy	PAKEHA	Woman	40-49	University	ENGLISH	0.14198	Predicative	NoPrime	0.218055528765439	HumanPropensity	NonEmotional	other	DPC071AY
43484	DPC071	AY	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Predicative	NoPrime	-3.24051477571952	Value	PositiveEmotional	other	DPC071AY
43491	DPC071	AY	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Attributive	NoPrime	-0.266964602111705	Value	PositiveEmotional	other	DPC071AY
43545	DPC071	AY	useful	PAKEHA	Woman	40-49	University	ENGLISH	0.14198	Predicative	NoPrime	-2.47021199259908	Value	NonEmotional	other	DPC071AY
43575	DPC071	BE	neat	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.12788	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC071BE
43589	DPC073	TM	quick	PAKEHA	Man	16-19	University	ENGLISH	0.12788	Predicative	NoPrime	-3.66356164612965	Speed	NonEmotional	other	DPC073TM
43667	DPC073	JG	small	PAKEHA	Man	20-29	University	ENGLISH	0.20613	Attributive	NoPrime	-1.26088669968896	Dimension	NegativeEmotional	other	DPC073JG
43669	DPC073	JG	hopeless	PAKEHA	Man	20-29	University	ENGLISH	0.05153	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC073JG
43759	DPC073	AM	reasonable	PAKEHA	Woman	20-29	University	ENGLISH	0.05656	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC073AM
43829	DPC073	AM	new	PAKEHA	Woman	20-29	University	ENGLISH	1.7061	Attributive	NoPrime	-3.66356164612965	Age	NonEmotional	other	DPC073AM
43925	DPC074	LE	hard	PAKEHA	Woman	20-29	University	ENGLISH	0.6184	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC074LE
43926	DPC074	LE	good	PAKEHA	Woman	20-29	University	ENGLISH	6.08091	Attributive	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC074LE
43945	DPC074	AD	amazing	PAKEHA	Man	20-29	University	ENGLISH	0.39589	Attributive	NoPrime	1	Value	NonEmotional	other	DPC074AD
43947	DPC074	AD	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	Prime	-1.2105170571568	Value	PositiveEmotional	other	DPC074AD
43964	DPC074	AD	funny	PAKEHA	Man	20-29	University	ENGLISH	1.13112	Attributive	NoPrime	-0.58494345671335	HumanPropensity	NonEmotional	other	DPC074AD
43986	DPC074	AD	hard	PAKEHA	Man	20-29	University	ENGLISH	0.75408	Predicative	NoPrime	-1.71167349053572	PhysicalProperty	NonEmotional	other	DPC074AD
43987	DPC074	AD	simple	PAKEHA	Man	20-29	University	ENGLISH	0.07541	Predicative	NoPrime	-2.13407233761902	Difficulty	NonEmotional	other	DPC074AD
43989	DPC074	AD	hard	PAKEHA	Man	20-29	University	ENGLISH	0.75408	Predicative	Prime	-0.00954074554661954	PhysicalProperty	NonEmotional	other	DPC074AD
44000	DPC074	AD	easy	PAKEHA	Man	20-29	University	ENGLISH	0.30163	Attributive	NoPrime	-3.66356164612965	Difficulty	NonEmotional	other	DPC074AD
44034	DPC074	LE	mental	PAKEHA	Woman	20-29	University	ENGLISH	0.02577	Predicative	NoPrime	-0.58494345671335	Other	NonEmotional	very	DPC074LE
44048	DPC074	LE	heavy	PAKEHA	Woman	20-29	University	ENGLISH	0.05153	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	very	DPC074LE
44072	DPC074	AD	dumb	PAKEHA	Man	20-29	University	ENGLISH	0.05656	Attributive	NoPrime	-0.58494345671335	HumanPropensity	NegativeEmotional	other	DPC074AD
44074	DPC074	AD	curious	PAKEHA	Man	20-29	University	ENGLISH	0.0377	Predicative	NoPrime	-0.739108849422646	HumanPropensity	NonEmotional	other	DPC074AD
44075	DPC074	AD	stupid	PAKEHA	Man	20-29	University	ENGLISH	0.31106	Attributive	Prime	0.572387045146204	HumanPropensity	NegativeEmotional	other	DPC074AD
44268	DPC075	FN	keen	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.09848	Predicative	NoPrime	1.10778601664474	HumanPropensity	NonEmotional	other	DPC075FN
44302	DPC075	FN	quiet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21666	Attributive	NoPrime	-0.539872214148953	PhysicalProperty	PositiveEmotional	other	DPC075FN
44308	DPC075	FN	quiet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21666	Predicative	Prime	-0.266964602111705	PhysicalProperty	PositiveEmotional	very	DPC075FN
44317	DPC075	FN	quiet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21666	Predicative	NoPrime	-2.4963715814826	PhysicalProperty	PositiveEmotional	other	DPC075FN
44318	DPC075	FN	quiet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21666	Attributive	Prime	-3.66356164612965	PhysicalProperty	PositiveEmotional	other	DPC075FN
44338	DPC075	FN	unhappy	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC075FN
44358	DPC075	FN	bored	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	NonEmotional	other	DPC075FN
44361	DPC075	FN	flat	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.15757	Predicative	NoPrime	0.0717023176259048	PhysicalProperty	NonEmotional	other	DPC075FN
44395	DPC075	TR	broke	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC075TR
44399	DPC075	FN	broke	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	Prime	1	HumanPropensity	NegativeEmotional	other	DPC075FN
44451	DPC075	TR	good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	6.02718	Attributive	NoPrime	-0.497359804042307	Value	PositiveEmotional	other	DPC075TR
44460	DPC075	TR	good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	6.02718	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC075TR
44471	DPC075	TR	rough	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.13788	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC075TR
44478	DPC075	TR	innocent	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	PositiveEmotional	other	DPC075TR
44490	DPC075	TR	nice	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.72878	Attributive	NoPrime	-0.767021273896894	Value	NonEmotional	other	DPC075TR
44496	DPC075	TR	different	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.88635	Attributive	NoPrime	1	Other	NonEmotional	other	DPC075TR
44757	DPC077	CY	rough	PAKEHA	Woman	50-59	University	ENGLISH	0.12994	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	very	DPC077CY
45073	DPC078	AS	lovely	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.20737	Predicative	NoPrime	1	Value	PositiveEmotional	other	DPC078AS
45074	DPC078	AS	good	PAKEHA	Woman	20-29	NoUniversity	OTHER	6.89038	Attributive	NoPrime	-0.659858432115196	Value	PositiveEmotional	very	DPC078AS
45090	DPC078	MG	expensive	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.18852	Attributive	NoPrime	1	Value	NonEmotional	very	DPC078MG
45116	DPC078	PP	dangerous	PAKEHA	Woman	20-29	University	ENGLISH	0.05656	Attributive	NoPrime	-3.66356164612965	Other	NegativeEmotional	other	DPC078PP
45139	DPC078	MG	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-2.5662169633152	Value	PositiveEmotional	very	DPC078MG
45170	DPC078	MG	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Predicative	NoPrime	0.142082545036258	Value	NonEmotional	other	DPC078MG
45251	DPC078	AS	funny	PAKEHA	Woman	20-29	NoUniversity	OTHER	1.13112	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC078AS
45252	DPC078	AS	neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.26393	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC078AS
45294	DPC078	AS	neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.26393	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC078AS
45302	DPC078	AS	serious	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.17909	Attributive	NoPrime	-3.11879355603368	HumanPropensity	NonEmotional	very	DPC078AS
45331	DPC078	AS	cool	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.98973	Predicative	Prime	-2.36509513038779	PhysicalProperty	PositiveEmotional	other	DPC078AS
45357	DPC078	PP	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-0.753170053237191	Value	NonEmotional	other	DPC078PP
45445	DPC078	AS	heavy	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.13196	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC078AS
45451	DPC078	AS	neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.26393	Attributive	Prime	-2.97382641350808	HumanPropensity	NonEmotional	other	DPC078AS
